Terakhir,Pembukaan,Tertinggi,Terendah
138850,138950,139370,138950
138090,138090,138090,138090
138570,138570,138570,138570
138260,138190,138190,138190
136480,136480,136480,136480
135890,135890,135890,135890
136170,136170,136170,136170
135860,135860,135860,135860
136410,136410,136410,136410
135880,136270,137250,136270
135990,135990,135990,135990
135080,135080,135080,135080
134750,134750,134750,134750
135810,135810,135810,135810
136140,136140,136140,136140
135780,135780,135780,135780
134700,134700,134700,134700
133040,133040,133040,133040
133200,132640,132640,132640
133170,133170,133170,133170
134160,134160,134160,134160
134550,134550,134550,134550
134630,134630,134630,134630
134070,134070,134070,134070
134260,134260,134260,134260
133370,133370,133370,133370
132240,132240,132240,132240
132320,132320,132320,132320
132540,132360,132360,132360
132590,132590,132590,132590
131710,131710,131710,131710
131370,131370,131370,131370
131350,131350,131350,131350
130540,130540,130540,130540
129880,128900,128900,128900
128850,128850,128850,128850
129120,129120,129120,129120
128770,128770,128770,128770
128600,128600,128600,128600
128240,128230,128230,128230
129670,129670,129670,129670
129390,129390,129390,129390
122755,122430,122803,122149
129090,128990,128990,128900
131400,131400,131400,131400
131770,132280,132280,131370
132080,132080,132080,132080
131840,131840,131840,131840
131770,131770,131770,131770
132770,132770,132770,132770
132040,132040,132040,132040
131710,131710,131710,131710
131520,131520,131520,131520
131880,131880,131880,131880
132850,132850,132850,132850
132680,132680,132680,132680
134820,134820,134820,134820
134120,134280,134280,134280
134150,134150,134150,134150
134390,134390,134390,134390
135190,135190,135190,135190
136560,136560,136560,136560
137000,137000,137000,137000
135560,135560,135560,135560
135310,135310,135310,135310
134320,134320,134320,134320
134850,134850,134850,134850
133910,133910,133910,133910
126669,126802,126860,126496
126822,126631,126902,126631
134480,134480,134480,134480
133330,133330,133330,133330
132970,132970,132970,132970
133210,133210,133210,133210
133800,133800,133800,133800
132990,132990,132990,132990
132920,133980,134000,133980
133620,133620,133620,133620
131440,131270,131270,131270
130800,130750,130800,130750
130570,130570,130570,130570
130290,130290,130290,130290
129760,130500,130520,130500
129510,130610,130610,130320
130610,130610,130610,130610
130580,130580,130580,130580
130740,131210,131210,131210
132760,132690,132690,132690
133610,133610,133610,133610
133460,133460,133460,133460
134710,134710,134710,134710
134470,134470,134470,134470
134300,134300,134300,134300
134600,134600,134600,134600
135580,135580,135580,135580
136700,135980,137800,135980
136170,136170,136170,136170
136050,136050,136050,136050
137090,137090,137090,137090
136980,136980,136980,136980
128965,128965,128965,128965
136670,136670,136670,136670
135730,135730,135730,135730
135340,135340,135340,135340
133330,133330,133330,133330
133680,133680,133680,133680
133240,133240,133240,133240
132750,132750,132750,132750
133680,133310,133310,133310
133270,133270,133270,133270
132980,133900,133900,133900
132670,134400,134400,134130
133550,133550,133550,133550
133750,133870,133870,133870
133740,133740,133740,133740
133040,133040,133040,133040
132850,132850,132850,132850
133150,133150,133150,133150
132900,131650,131650,131650
131720,131720,131720,131720
131360,131360,131360,131360
131070,131070,131070,131070
128430,128430,128430,128430
128630,128630,128630,128630
128660,129400,129400,129400
128400,128400,128400,128400
128570,128570,128570,128570
129190,129190,129190,129190
129770,130760,130760,130750
130730,130730,130730,130730
130880,130880,130880,130880
131390,131390,131390,131390
133110,133110,133110,133110
133430,133430,133430,133430
133910,133910,133910,133910
133840,133840,133840,133840
133170,133170,133170,133170
131330,131330,131330,131330
131920,131920,131920,131920
123820,123725,124015,123350
123730,123600,123925,123600
131940,131940,131940,131940
132270,132270,132270,132270
131420,131420,131420,131420
130490,130490,130490,130490
130490,130490,130490,130490
131450,131900,131900,131900
131540,131540,131540,131540
131830,132390,132390,132390
131640,131410,131410,131410
131330,131330,131330,131330
130220,130220,130220,130220
130060,130060,130060,130060
128950,128900,129100,128900
129180,129180,129180,129180
127640,127640,127640,127640
127170,127170,127170,127170
127290,127510,127510,127510
128110,128110,128110,128110
129410,129960,129960,129540
129890,129890,129890,129890
128920,128920,128920,128920
128550,128400,128400,128400
129570,129570,129570,129570
129740,129740,129740,129740
120285,120325,120845,120000
120335,119730,120505,119730
128130,128130,128130,128130
128330,128330,128330,128330
128000,128000,128000,128000
126850,126850,126850,126850
126760,126280,126280,126280
125570,125600,125600,125600
126210,126210,126210,126210
124710,124710,124710,124710
124470,123240,123400,123240
115105,115100,115325,115000
123450,123900,123900,123900
124120,124120,124120,124120
122400,122400,122400,122400
122190,122190,122190,122190
113455,113500,113605,113400
113500,113500,113500,113500
121680,121680,121680,121680
121380,121380,121380,121380
121650,121650,121650,121650
121700,121700,121700,121700
122590,122590,122590,122590
122090,122090,122090,122090
121310,121310,121310,121310
123830,123830,123830,123830
123360,123360,123360,123360
124030,124030,124030,124030
123600,123600,123600,123600
124640,124640,124640,124640
125060,125060,125060,125060
123500,123500,123500,123500
124170,123670,123670,123670
124240,124240,124240,124240
123370,123370,123370,123370
123840,123840,123840,123840
125550,125550,125550,125550
125860,125860,125860,125860
124550,124550,124550,124550
118555,118920,119030,117975
125690,125690,125690,125690
127800,127800,127800,127800
127680,127680,127680,127680
127640,127640,127640,127640
128380,128380,128380,128380
129030,129030,129030,129030
129090,129090,129090,129090
128690,128690,128690,128690
128270,128270,128270,128270
132660,132660,132660,132660
133570,133400,133400,133400
133620,133620,133620,133620
134040,134040,134040,134040
136570,136570,136570,136570
136380,136380,136380,136380
136800,136800,136800,136800
134800,134800,134800,134800
133370,133370,133370,133370
133710,133710,133710,133710
133000,133000,133000,133000
132460,132460,132460,132460
133160,133160,133160,133160
131720,131720,131720,131720
132300,132300,132300,132300
132350,132350,132350,132350
132520,132520,132520,132520
131860,131860,131860,131860
131180,131180,131180,131180
131040,131040,131040,131040
131230,131230,131230,131230
130770,130770,130770,130770
130950,130950,130950,130950
131390,131390,131390,131390
130450,130450,130450,130450
130550,130550,130550,130550
132130,132130,132130,132130
132210,132210,132210,132210
136590,136590,136590,136590
137040,138350,138350,138350
137910,137910,137910,137910
137670,137670,137670,137670
138440,138440,138440,138440
139860,139860,139860,139860
139600,139600,139600,139600
139920,139920,139920,139920
138830,138830,138830,138830
137470,137470,137470,137470
137440,137440,137440,137440
136710,136710,136710,136710
137490,137930,137930,137800
138330,138670,138670,137920
138080,138080,138080,138080
138440,138440,138440,138440
139310,139310,139310,139310
140020,140020,140020,140020
140710,140710,140710,140710
141110,141110,141110,141110
133110,132635,133215,132555
132625,132820,132875,132615
138530,138530,138530,138530
137260,137260,137260,137260
136790,136790,136790,136790
137450,137450,137450,137450
138440,138440,138440,138440
138320,138320,138320,138320
138400,138440,138440,138440
139040,138900,138900,138900
140780,140780,140780,140780
140520,140520,140520,140520
140800,140800,140800,140800
141910,141910,141910,141910
141060,141060,141060,141060
141900,141070,141070,141070
141060,141060,141060,141060
140680,140680,140680,140680
141400,141400,141400,141400
141560,141560,141560,141560
141060,140990,140990,140990
140530,140530,140530,140530
140790,140790,140790,140790
142790,142790,142790,142790
142390,142390,142390,142390
142940,142940,142940,142940
141620,141620,141620,141620
141570,141570,141570,141570
139880,140280,140280,140280
139200,139200,139200,139200
138260,138260,138260,138260
138130,138130,138130,138130
138550,138550,138550,138550
139220,139220,139220,139220
137970,137970,137970,137970
139230,139230,139230,139230
138540,138540,138540,138540
138350,138350,138350,138350
138770,138770,138770,138770
139900,139900,139900,139900
139070,139070,139070,139070
141130,141130,141130,141130
141200,141200,141200,141200
141500,141500,141500,141500
142280,142280,142280,142280
141440,141440,141440,141440
135200,134500,136015,134300
134550,134450,134755,133885
139430,139430,139430,139430
137500,137500,137500,137500
138140,138140,138140,138140
137220,137220,137220,137220
137880,137880,137880,137880
137680,137680,137680,137680
131770,131770,131770,131770
132210,132210,132210,132210
132460,132460,132460,132460
134420,134420,134420,134420
134290,134290,134290,134290
134560,134560,134560,134560
133500,133500,133500,133500
133520,133520,133520,133520
133770,133770,133770,133770
132770,132770,132770,132770
132440,132440,132440,132440
131400,131400,131400,131400
129880,129880,129880,129880
129940,129940,129940,129940
129460,129460,129460,129460
126490,126490,126490,126490
126720,126720,126720,126720
126930,126930,126930,126930
121215,120825,121315,120180
126760,126760,126760,126760
127360,127360,127360,127360
127740,127740,127740,127740
128270,128270,128270,128270
130490,130490,130490,130490
130590,130590,130590,130590
130590,130590,130590,130590
132430,132430,132430,132430
132490,132490,132490,132490
132180,132180,132180,132180
131950,131950,131950,131950
131770,131770,131770,131770
132260,132260,132260,132260
131130,131130,131130,131130
131290,131290,131290,131290
134010,134010,134010,134010
131780,131780,131780,131780
132430,132430,132430,132430
134280,134280,134280,134280
134730,134730,134730,134730
134140,134140,134140,134140
131680,131680,131680,131680
129980,129980,129980,129980
129240,129240,129240,129240
128910,128910,128910,128910
127880,127880,127880,127880
129950,129950,129950,129950
130230,130230,130230,130230
130080,130080,130080,130080
128030,128030,128030,128030
127970,127970,127970,127970
127210,127210,127210,127210
129390,129390,129390,129390
130640,130640,130640,130640
130240,130240,130240,130240
128730,128730,128730,128730
128230,128230,128230,128230
126880,126880,126880,126880
127450,127450,127450,127450
126470,126470,126470,126470
126890,126890,126890,126890
128090,128090,128090,128090
127690,127690,127690,127690
128630,128630,128630,128630
127070,127070,127070,127070
121670,121670,121670,121670
127240,127240,127240,127240
127400,129900,129900,126970
129880,129880,129880,129880
129270,129270,129270,129270
130200,130200,130200,130200
131410,131410,131410,131410
128090,128090,128090,128090
128020,128020,128020,128020
129440,128500,128640,128500
130860,130860,130860,130860
132010,129900,129900,129900
130340,130400,130400,130400
130900,130900,130900,130900
131030,131030,131030,131030
131560,131560,131560,131560
130070,130070,130070,130070
128300,128300,128300,128300
127120,127120,127120,127120
127330,127330,127330,127330
125880,125880,125880,125880
127700,127700,127700,127700
127710,127710,127710,127710
126140,126140,126140,126140
124670,124600,124600,124600
126740,126740,126740,126740
126250,126250,126250,126250
124720,124720,124720,124720
124110,123000,123000,123000
120810,123400,123510,120280
123360,123570,123590,123140
127120,127120,127120,127120
128210,126900,126900,126900
123260,123260,123260,123260
123690,123690,123690,123690
123820,124380,124380,124380
119800,122040,122040,122040
119770,119770,119770,119770
118330,118330,118330,118330
117010,117010,117010,117010
117350,117350,117350,117350
116190,116190,116190,116190
116370,116370,116370,116370
116390,116390,116390,116390
116730,116730,116730,116730
115240,115240,115240,115240
114260,114260,114260,114260
114360,114360,114360,114360
115170,115170,115170,115170
113580,113580,113580,113580
108850,109020,109330,108740
109030,108860,109080,108860
113750,113750,113750,113750
112300,112300,112300,112300
113740,113740,113740,113740
113710,113710,113710,113710
114850,114850,114850,114850
115170,115170,115170,115170
116270,116270,116270,116270
115190,115190,115190,115190
113840,113840,113840,113840
113550,113550,113550,113550
112100,112100,112100,112100
112080,112080,112080,112080
112860,112860,112860,112860
112810,112810,112810,112810
113590,113590,113590,113590
112820,112820,112820,112820
113400,113400,113400,113400
114050,114050,114050,114050
112330,112330,112330,112330
110810,110810,110810,110810
113530,113530,113530,113530
111980,111980,111980,111980
112140,112140,112140,112140
113380,113380,113380,113380
113030,113030,113030,113030
113490,113490,113490,113490
113400,113400,113400,113400
113430,113430,113430,113430
114320,114320,114320,114320
112060,112060,112060,112060
111240,111240,111240,111240
112200,112200,112200,112200
112390,112390,112390,112390
111450,111450,111450,111450
107080,107010,107420,106920
112840,112840,112840,112840
113160,113160,113160,113160
112470,112470,112470,112470
113380,113380,113380,113380
113560,113520,113520,113520
112690,112690,112690,112690
112690,113100,113840,113100
114250,114250,114250,114250
114130,114130,114130,114130
114130,114130,114130,114130
114540,114540,114540,114540
114940,114940,114940,114940
114920,114920,114920,114920
114790,114790,114790,114790
116010,116010,116010,116010
116120,116120,116120,116120
116860,116860,116860,116860
119040,119040,119040,119040
119520,119520,119520,119520
120180,120180,120180,120180
122930,122930,122930,122930
121820,121820,121820,121820
122030,122030,122030,122030
121870,121870,121870,121870
122820,122820,122820,122820
122970,122970,122970,122970
124090,124090,124090,124090
123630,123630,123630,123630
124660,124660,124660,124660
125140,125140,125140,125140
124360,124360,124360,124360
123170,123170,123170,123170
123110,123110,123110,123110
122240,122240,122240,122240
120990,120990,120990,120990
121400,121400,121400,121400
121130,121130,121130,121130
120350,120350,120350,120350
120420,120420,120420,120420
118210,118210,118210,118210
118360,118360,118360,118360
119910,119910,119910,119910
120440,120440,120440,120440
121880,121880,121880,121880
122690,122690,122690,122690
120630,120630,120630,120630
119960,119960,119960,119960
120940,120940,120940,120940
121410,121410,121410,121410
119490,119490,119490,119490
119630,118840,118840,118840
118050,118050,118050,118050
118570,118570,118570,118570
118190,118190,118190,118190
118790,118790,118790,118790
118070,118070,118070,118070
119990,119990,119990,119990
111990,111950,112400,111520
111990,112230,112310,111960
120050,120050,120050,120050
120350,120350,120350,120350
121440,121440,121440,121440
122130,122130,122130,122130
121690,121690,121690,121690
121840,121840,121840,121840
120720,120720,120720,120720
120900,120900,120900,120900
122370,122370,122370,122370
123890,123890,123890,123890
124680,124680,124680,124680
124220,124220,124220,124220
121710,121710,121710,121710
120630,120630,120630,120630
120790,120790,120790,120790
120230,120230,120230,120230
120510,120510,120510,120510
121300,121300,121300,121300
119770,119770,119770,119770
119580,119580,119580,119580
118580,118580,118580,118580
118160,118160,118160,118160
117710,117710,117710,117710
117870,117870,117870,117870
117680,117680,117680,117680
118310,118310,118310,118310
118340,118340,118340,118340
118750,118750,118750,118750
119060,119060,119060,119060
119060,119060,119060,119060
118000,118000,118000,118000
119010,119010,119010,119010
118760,118760,118760,118760
119950,119950,119950,119950
120550,120550,120550,120550
123070,123070,123070,123070
124320,124320,124320,124320
124630,124630,124630,124630
125240,125240,125240,125240
125500,125500,125500,125500
125660,125660,125660,125660
125510,125510,125510,125510
125860,125860,125860,125860
124950,124950,124950,124950
127060,127060,127060,127060
116780,116470,116900,116460
126150,126150,126150,126150
126850,126850,126850,126800
127080,127080,127080,127080
127800,127800,127800,127800
127310,127310,127310,127000
127030,127030,127030,127030
127100,127100,127100,127100
127480,127480,127480,127480
128210,128210,128210,128210
129940,129940,129940,129600
130080,130080,130080,130080
127690,127690,127690,127690
127940,127940,127940,127940
128580,128580,128580,128580
128100,128100,128100,128100
128260,128260,128260,128260
128860,128860,128860,128860
127680,127680,127680,127680
127200,127200,127200,127200
126660,126400,126680,126300
127010,127010,127010,126850
127990,127990,127990,127990
128780,128780,128780,128780
128040,128040,128040,128040
128070,128070,128070,127650
128050,128050,128050,127800
127860,127860,127860,127900
128220,128890,128890,128000
120740,120460,120900,120330
120440,120580,120580,120390
129970,129970,129970,129200
129810,129810,129810,129650
130350,130350,130350,130350
130140,131750,131820,131750
132120,132120,132120,132120
131890,131890,131890,131890
131900,131900,131900,131900
131220,131220,131220,131220
128700,128700,128700,128700
127730,127730,127730,127730
128250,128250,128250,128250
127850,127850,127850,127850
128670,128670,128670,128670
128820,128820,128820,128820
127900,127900,127900,127900
126610,126610,126610,126610
127300,127300,127300,127300
130000,130000,130000,130000
130140,130140,130140,130140
128920,128920,128920,128920
126040,126040,126040,126040
128200,128200,128200,128200
127470,127470,127470,127470
128910,128910,128910,128910
127930,127930,127930,127930
128810,128810,128810,128810
128300,128300,128300,128300
128650,128650,128650,128650
127810,127810,127810,127810
128780,128780,128780,128780
129330,129330,129330,129330
128160,128160,128160,128160
129110,129110,129110,129110
129840,129840,129840,129840
130540,130540,130540,130540
128820,128820,128820,128820
128820,128820,128820,128820
129420,129420,129420,129420
127220,127220,127220,127220
127640,127640,127640,127640
129190,129190,129190,129190
129700,129700,129700,129700
128730,128730,128730,128730
128120,128120,128120,128120
127750,127750,127750,127750
127470,127470,127470,127470
125950,125950,125950,125950
124750,124750,124750,124750
124450,124450,124450,124450
124930,124930,124930,124930
124890,124890,124890,124890
124900,124900,124900,124900
124840,124840,124840,124840
125810,125810,125810,125810
126800,126800,126800,126800
126560,126560,126560,126560
129610,129610,129610,129610
130060,130060,130060,130060
130420,130420,130420,130420
130580,130580,130580,130580
130940,130940,130940,130940
130610,130610,130610,130610
129600,129600,129600,129600
129310,129310,129310,129310
129870,129870,129870,129870
130320,130320,130320,130320
130690,130690,130690,130690
130150,130150,130150,130150
130990,132330,132330,132330
123170,122870,123640,122850
122880,122820,122930,122780
132520,132520,132520,132520
131870,131870,131870,131870
131920,131920,131920,131920
133120,133120,133120,133120
133990,133990,133990,133990
133260,133260,133260,133260
135490,135490,135490,135490
137340,136700,136700,136700
136730,136730,136730,136730
138240,138240,138240,138240
138460,138460,138460,138460
136380,138020,138020,138020
140220,140220,140220,140220
141470,141470,141470,141470
140560,140560,140560,140560
141760,141760,141760,141760
142520,142520,142520,142520
141340,139110,139110,139090
141240,138000,138000,138000
127590,127940,127950,127250
127900,128100,128190,127570
140490,140490,140490,140490
139280,138000,138000,138000
136450,136450,136450,136670
137450,137740,137740,137740
137320,135740,135740,135740
135740,135740,135740,135740
135160,135160,135160,135000
135360,135360,135360,135030
136220,136220,136220,136220
135350,134000,134000,134000
133770,133770,133770,133770
118680,118410,118750,118410
133540,133540,133540,134670
131190,118140,121030,118140
129290,118650,118650,118130
130770,117720,119440,117720
117700,117500,117890,117500
128560,117700,117930,117370
128970,117930,118030,117500
128970,119800,119800,117270
130560,119800,120080,119650
130390,118970,120730,118970
130230,119820,119960,118400
130200,119720,122200,119270
131770,122310,122310,119800
133350,122780,122780,121620
134230,122660,123200,121620
134550,123120,123460,122660
135020,120200,123800,120200
131440,119060,120700,118720
131080,120310,120600,118670
132420,120820,121300,120160
132580,119810,121370,119610
131470,121230,121230,119130
133250,116000,122040,114170
129120,119700,119830,116380
118880,119730,119930,118540
131450,120050,120100,119370
131520,119710,119710,119710
131420,119770,119790,119650
131590,119100,120240,118900
130890,119180,119190,119070
131340,119650,119830,119000
131550,119710,119710,119390
130370,118310,118690,118060
130560,115520,119100,114800
128140,116370,116450,115500
128040,116250,116810,115750
128510,115500,117050,115160
128130,117100,117100,115070
129100,113990,116970,113290
126440,114110,114750,113790
126810,116810,116870,113780
129030,116690,117100,116500
129440,116640,117230,116310
129590,119960,119970,116140
132290,121370,121470,119580
134920,122430,122430,122430
135260,122490,123100,122470
135240,123020,123020,122730
135500,122940,123270,122940
135210,122800,122800,122790
136660,124480,124480,124430
137180,125100,125100,125100
136430,123730,124400,123540
135850,123740,123750,123260
135750,124210,124300,123670
136130,124370,124700,123090
135930,123590,123590,123580
122930,122980,123400,122700
135370,122350,122350,121700
135880,122390,122900,122390
134420,121020,121790,120700
136360,120910,121080,120530
136070,133830,133830,133830
134690,121240,121240,119100
136810,121530,121950,121030
137020,120770,121780,120550
136670,121480,121820,120400
137370,121630,122220,121470
137040,121410,121410,121410
137640,120950,121610,120950
137490,121680,121680,121680
137720,122100,122100,122100
137420,121490,121490,121240
137310,121830,121830,121830
138340,121620,122040,121620
139200,123620,123620,122190
139300,123830,123830,123590
139130,122670,123500,122670
138780,122700,122700,122700
139540,123740,123740,123740
140200,125670,125670,124350
140460,124680,124680,124680
141020,126840,126840,126220
142320,126320,126810,126320
142230,126870,127270,126030
142550,126630,127110,126310
141900,128450,128640,126250
128740,128760,129090,128590
128770,128850,128900,128680
144060,128950,128970,128480
144380,128450,129370,128430
143690,128150,128230,128150
143930,128940,128950,128110
143310,142490,142490,142490
143410,127600,128000,127500
142920,129000,129000,127200
144900,129540,129580,128840
144900,129880,130170,129400
145280,130140,130210,129570
145940,131170,131280,129200
146910,131180,131640,130970
146790,130880,131260,130500
146530,130620,131580,130580
146550,130840,130970,130530
146590,131080,132210,130800
146730,130530,131320,130250
146270,128810,130900,128780
143900,128800,129270,128260
144190,129440,129500,128590
145110,128410,129660,127970
144150,129510,129730,128060
145610,129860,130300,129100
145670,131090,131090,131000
146200,130740,130800,130430
146030,129480,129480,129480
144730,129750,129750,129750
146030,130450,130450,130450
146160,130610,130610,130610
146960,131100,131550,131100
146470,132270,132270,130620
147210,130310,132380,130310
145490,129840,130310,129690
145130,130740,131210,129410
146070,133280,133280,130470
149290,133790,133900,133620
149470,133050,134370,132800
147970,132400,133040,132400
147140,131840,132350,131600
147200,131960,132030,131320
132130,132110,132400,131960
147560,132730,132770,131300
148480,132680,133070,132680
148020,132670,133140,132620
147510,131530,132870,131180
131900,131740,132090,131330
131610,131960,131960,131240
132220,131530,132340,131200
132090,131560,132560,131560
131800,131230,131690,131230
131620,132140,132140,130680
131370,127720,132100,127720
127240,126990,127270,126740
127170,127280,127280,126090
127490,127980,128350,127080
127370,127250,127470,127130
127360,126000,127450,126000
126080,125990,126440,125910
125980,125240,126230,125100
125350,125270,125610,125180
125210,125340,125660,124630
125300,124400,125660,124120
124400,124510,124880,124270
124430,124410,124750,124050
124370,125000,125070,124090
124560,125510,125960,124180
125630,125830,126060,125090
125930,125930,125930,126360
126540,129190,129190,127600
129250,129160,129440,129140
129170,129390,129420,129110
129160,129320,129340,129320
129490,129420,129500,129420
128800,128740,128740,128740
129450,129070,129070,129010
129370,129370,129370,129370
129330,129330,129330,129330
129350,130250,130250,129280
130570,129280,130690,129280
129460,129550,129550,129200
129560,128210,129590,128120
128730,128730,128730,128730
128740,129150,129150,128550
128860,131030,131200,128800
130830,130940,130940,130690
130900,130560,131420,130550
130260,127670,130270,127670
128310,128870,128870,127800
129560,129600,129650,128660
129600,129550,130050,128910
129890,130540,130540,129300
130070,129380,130460,129380
129050,128460,129790,127240
128420,128430,128770,128240
128060,128920,129160,127600
128800,129000,129920,128370
129340,130010,130300,129250
130310,130270,130400,129500
130000,132270,132270,129150
132720,132010,133000,132010
131870,131900,132280,131630
132010,131180,132380,131120
130550,130950,131360,130110
130870,129660,131410,129660
129800,130140,130400,129630
130320,128550,130610,128440
128440,129080,129360,128270
129050,128020,129410,128020
127960,128510,128790,127730
128340,129430,129880,128240
129380,129220,129940,128590
129470,129470,129470,129470
130340,131520,131520,131180
131140,131550,131550,130750
131120,133300,133300,131050
133600,133910,133910,133500
133050,133370,133370,132580
134140,135710,135800,133270
135900,135930,136180,135340
137290,138610,139140,137220
137900,137610,138660,136980
137220,136680,137450,136650
137030,134910,137050,134870
134650,134000,135240,133810
134140,133600,134470,133050
133810,134950,135270,132920
135170,133800,135160,133330
134020,133480,134100,133480
133780,135040,135040,133220
135010,133590,135410,133290
132140,132980,133260,132110
133160,132930,133500,132460
132820,134120,134400,132560
134300,133640,134390,133310
133830,132430,133900,132140
132390,132000,132830,131740
131710,131070,132350,130960
132060,131830,132160,130910
132470,132290,133060,131390
132850,132370,133220,132110
131900,130170,132070,130150
130040,129330,130350,128750
129530,129050,129620,128550
129010,127400,129200,127380
127480,126960,127730,126570
126330,125830,127140,125790
125760,125800,126700,125350
125730,125400,127370,125310
125170,125840,126070,124780
126040,124240,126630,124120
124010,124360,125450,123840
124220,126700,126770,123750
126220,126220,126220,126220
125100,125790,125840,125790
126360,125980,126440,125440
126450,125830,126940,125830
126260,123520,126420,123520
123900,124170,124200,124010
124230,125640,125750,124000
125510,125570,125790,125310
125170,123970,125430,123970
124000,123930,124280,123870
123810,124310,124320,123820
124520,125100,125130,124200
125090,125060,125270,124550
124670,123500,124680,123400
122930,122580,122900,122580
122530,122750,122750,121860
122940,123930,124240,122600
123780,123280,124700,122190
123840,122170,123900,122170
122500,120430,122730,120430
120540,120360,120540,120280
120190,119640,121240,118200
120310,121500,121550,119440
121610,121340,121850,121290
121410,120710,121590,120710
120510,119980,120560,119770
119840,120520,120520,119590
120510,119090,120780,119090
119500,122660,122660,118870
123610,123150,124510,121700
123120,123700,124040,123130
124550,123840,125060,122890
123570,122670,123900,122220
122600,125350,125540,122590
125850,126190,126190,125210
126240,123900,126700,123900
123530,123020,124320,122900
123030,122870,124200,121300
123320,124000,124150,121860
124820,122510,125040,121290
122170,121920,122570,121560
122230,125140,125150,121780
125060,123780,125450,123370
124380,123790,124530,123620
123780,124160,125480,123550
124140,124300,124300,124300
124110,123110,124070,122900
124400,124320,124700,124140
124350,124570,124710,123650
125790,126900,126900,124190
127340,127420,127520,127100
127220,128470,128480,127220
128730,128770,128850,128150
128620,128020,129330,127810
126830,127400,128050,127110
127110,128230,128230,126850
128100,128160,128180,128100
128450,130800,130810,128130
130840,132360,132360,129800
131770,131350,131860,131250
130800,131330,131750,130690
131460,131460,132050,131210
131310,132570,132570,130800
132360,133400,133400,132170
134900,134080,135580,133560
134520,135960,135970,135960
135200,135140,135920,134900
135240,134620,135300,134620
135020,133450,135010,133450
133390,133190,133340,133190
134250,131390,134260,131390
131570,131680,131770,131650
131440,131880,132600,131260
132270,130700,132080,130700
128200,128280,128400,126920
127300,127050,128480,125410
127640,127580,128580,127210
126800,128690,129160,126380
129660,130340,131080,128500
130690,131760,131900,129530
132420,132650,133000,132120
132480,131380,132540,131180
130970,131620,131810,130570
131740,131200,131950,130250
132060,128850,132100,128000
128600,132800,133420,128380
132650,134580,135090,132200
133840,132150,134380,131970
132360,133520,133830,133520
133590,132270,133530,132270
131600,132120,132490,130940
132690,132710,132780,131760
133250,134750,134750,133070
136940,136290,137300,136290
130780,129210,134770,129210
130950,131300,131310,131020
131790,132840,132960,131080
130840,132290,132300,130530
133040,136000,136000,132240
136390,136580,136580,135670
136410,137750,137750,135760
138680,138980,138980,138650
138670,137100,139010,136890
137310,139350,139750,136710
138990,141300,141300,138710
141200,139300,141440,138230
139370,138040,139800,137960
139610,140720,140980,139230
141290,141740,141740,140450
141900,141730,142800,141510
142060,140380,142110,139870
139300,139860,140300,139130
139570,137680,139820,137390
137120,136200,138040,136200
137060,137250,137730,136090
137310,135500,137700,135500
136620,137900,138440,136390
137170,136680,137890,136100
136160,134010,136960,131990
133400,131770,133630,131770
132120,133190,133910,132020
133470,131720,134240,131720
131290,131510,131580,130670
131070,128390,131280,128370
128610,128250,128840,127400
128320,130300,130590,127930
130260,131120,131830,129750
131060,130670,131760,128300
131100,132300,132850,130690
131240,132550,133840,130490
132400,132720,132960,131620
132840,132840,132840,132840
132170,132650,132650,132240
132900,131850,133680,131850
131970,134220,134510,131860
133510,133480,134230,132790
133640,131700,133220,131700
129330,129170,129220,129000
128460,127530,128640,127520
127790,128620,130000,127290
129080,127940,129140,127940
128380,129210,129240,128160
127780,128230,128230,127330
128010,128460,128500,127890
124740,124460,126390,124460
124590,123470,125450,123440
123490,121880,123520,121540
121290,125270,125410,120890
124705,125455,125615,124445
125210,124380,125820,124030
124360,125410,126630,124120
125590,123470,126100,123420
122380,120090,123230,118320
121140,122470,124160,119830
122960,127390,127390,122880
127480,128130,128600,127320
127680,129730,129730,127570
129160,128040,130000,126890
128590,134810,134810,127540
137360,136810,137270,134810
136660,138310,138350,136300
138280,139030,139050,138000
138730,138390,138960,137780
137760,138680,139090,137340
139180,137500,139350,137370
137700,138420,138440,136600
138620,137880,138690,137560
138300,141150,141640,137790
141570,140170,142270,139160
139840,139750,141000,139560
139710,141090,141410,138900
141170,138910,141630,138830
139260,141240,142110,138420
141150,139210,141750,138830
139130,139130,139130,139130
137910,138080,139250,137980
139595,138595,139615,138415
138680,138680,138680,138680
139200,138060,139480,137780
136760,138720,139570,136450
137780,138650,139230,135850
138430,134290,139190,134290
136490,138670,139110,135910
138710,139040,139510,137060
139650,142570,142570,139010
142470,143010,144440,142200
143450,144000,144060,142780
143680,145560,145930,142300
146880,147120,147340,145300
147390,145550,147470,145070
144900,146200,146620,144120
146810,146810,147720,146680
146430,146550,148710,146140
146770,145900,147120,145350
144630,147580,147710,144000
147220,147110,147660,146100
146740,146270,147550,146230
145360,146740,148000,145140
146180,143300,145830,143300
142340,142320,143010,142040
140860,142950,142950,140580
142100,140680,143490,140680
139530,141930,142030,139510
139200,134750,139640,134750
138220,137320,139420,137020
138680,135800,140100,132300
136060,147820,148740,133800
150100,156080,156080,148020
156430,155710,156670,155480
155830,158440,158600,155700
158620,157160,158930,157000
157200,157580,158060,156760
157540,155320,158060,155010
155180,155730,155730,153910
155280,157570,157640,154920
157510,159920,160260,157410
160000,159680,160050,159480
